"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
4.66457685190621e-28,0.677809888106683,0.64,0.281,7.40921387156782e-24,"Aifm2",NA,NA
6.09302967162029e-27,0.559960106921909,1,0.976,9.67816833040166e-23,"Cacna2d1",NA,NA
1.30010105593388e-26,1.04810959737086,0.441,0.127,2.06508051724538e-22,"Il1rapl2",NA,"Il1rapl2"
1.93924336274927e-26,0.787481483845414,0.507,0.171,3.08029415739093e-22,"Timp3",NA,NA
2.08032252564153e-26,0.691392537038092,0.908,0.695,3.30438429972901e-22,"Zeb2","Zeb2",NA
2.71322487429603e-26,0.6188067007387,0.956,0.82,4.30968639033182e-22,"Lpp",NA,NA
2.72475478084671e-26,0.618335379192403,0.312,0.048,4.32800049389691e-22,"Cd1d1",NA,NA
3.14819296458537e-26,0.397842266295922,0.217,0.007,5.00058970494741e-22,"Gm20125",NA,NA
3.19995613530383e-26,0.735571829299377,0.765,0.424,5.08281032531661e-22,"Gulp1",NA,NA
4.20804996383311e-26,0.532306416131103,0.496,0.16,6.68406656255251e-22,"Spcs2",NA,NA
5.5096420582239e-26,0.36404911409072,0.21,0.006,8.75151544528284e-22,"Me3",NA,NA
1.02152281598443e-25,0.364346619925789,0.224,0.011,1.62258684090966e-21,"Cadps2",NA,NA
1.10616042477708e-25,0.481190019998951,0.393,0.094,1.75702521871591e-21,"Gm16093",NA,NA
8.03942446674585e-25,0.301882532979135,0.213,0.009,1.27698218229791e-20,"Xrra1",NA,NA
3.52541786134948e-24,0.610881858457953,0.875,0.594,5.59977373096752e-20,"Aebp1",NA,NA
4.82231058286027e-24,0.559671024425397,0.463,0.152,7.65975812981525e-20,"Napepld",NA,NA
5.29945991563621e-24,0.513488824757205,0.423,0.123,8.41766212999655e-20,"Wasf3",NA,NA
7.77303608822758e-24,0.561007928038042,0.526,0.2,1.23466905225407e-19,"Acadsb",NA,NA
1.31059852580984e-23,0.639442266226969,0.467,0.158,2.08175469839635e-19,"Slc25a17",NA,NA
1.4119076045743e-23,0.547670725783283,0.46,0.149,2.24267403910581e-19,"Col4a5",NA,"Col4a5"
1.70852642304727e-23,0.68031110234308,0.676,0.339,2.71382337036828e-19,"Deptor",NA,NA
1.86530158489222e-23,0.495452655050589,0.463,0.15,2.96284503744281e-19,"Mgst1",NA,NA
2.04964197444038e-23,0.377411120101099,0.239,0.022,3.25565131220111e-19,"Kitl",NA,NA
4.04907380594408e-23,0.325611492794414,0.235,0.022,6.43154883336158e-19,"Lypd6",NA,NA
1.24778477540532e-22,0.504196070947468,0.574,0.242,1.98198133725381e-18,"Knop1",NA,NA
2.25321074093265e-22,0.56678337549384,0.982,0.895,3.57899994089743e-18,"Igf1r",NA,NA
4.89868712482011e-22,0.640837018101982,0.651,0.352,7.78107462906427e-18,"Grb10",NA,NA
1.83644853727244e-21,0.555949615029031,0.518,0.209,2.91701485660355e-17,"Boc",NA,NA
2.08664432300798e-21,0.600229515496734,0.908,0.716,3.31442584266588e-17,"Mob4",NA,NA
7.25719005244379e-21,0.417687077692793,0.294,0.057,1.15273206793017e-16,"Pclo",NA,NA
9.70772376898308e-21,0.262169500071506,0.165,0.004,1.54197484346527e-16,"Gm11587",NA,NA
1.3965702913558e-20,0.544466766844726,0.996,0.983,2.21831225078956e-16,"Mbnl1",NA,NA
1.76818147366245e-20,0.621744764054251,0.721,0.42,2.80857945276543e-16,"Phldb2",NA,NA
2.44673686332208e-20,0.45663335793331,0.349,0.094,3.88639683370079e-16,"Tmtc2",NA,NA
2.81946154196974e-20,0.587612079135105,0.831,0.58,4.47843271326474e-16,"Sptlc2",NA,NA
6.46013478740417e-20,0.569349872742377,0.938,0.761,1.02612780963128e-15,"Ar","Ar","Ar"
8.02814322484552e-20,0.508660737740284,0.941,0.884,1.27519026983446e-15,"Ogt",NA,"Ogt"
8.26170651610047e-20,0.580298733183086,0.904,0.749,1.3122894630174e-15,"Fads2",NA,NA
1.07352624885413e-19,0.392331503415899,0.257,0.044,1.70518909367991e-15,"Epb41l3",NA,NA
1.84065389817313e-19,0.622673661666446,0.993,0.958,2.9236946518582e-15,"Cacnb2",NA,NA
2.3755823679833e-19,0.541043588542315,0.721,0.466,3.77337503330467e-15,"Kdm6a",NA,"Kdm6a"
2.50476517294913e-19,0.489719878373526,0.577,0.27,3.9785690007124e-15,"Rims4",NA,NA
2.78587270724065e-19,0.558549613532643,0.643,0.343,4.42508020818104e-15,"Cyth3",NA,NA
2.94790448200689e-19,0.526301525740734,0.496,0.207,4.68245147921975e-15,"Tmem131l",NA,NA
8.1057877497979e-19,0.560828200667909,0.551,0.27,1.2875233261779e-14,"Sec24d",NA,NA
8.12940925605478e-19,0.526949297228481,0.5,0.217,1.29127536623174e-14,"Ampd2",NA,NA
8.69648006145825e-19,0.449165309165961,0.335,0.09,1.38134889296203e-14,"Adam23",NA,NA
2.08672787652123e-18,0.528233532056174,0.721,0.424,3.31455855906632e-14,"Polk",NA,NA
2.45686073017501e-18,0.511221742232052,0.816,0.558,3.90247758380998e-14,"Ppp2r2a",NA,NA
2.65464312348683e-18,0.272674646215968,0.158,0.007,4.21663513734648e-14,"Synpo2",NA,NA
3.98006126942352e-18,0.436961089857337,0.397,0.138,6.32192932035232e-14,"Asap2",NA,NA
5.62219253792697e-18,0.516812253292186,0.897,0.708,8.93029062724321e-14,"Aopep",NA,NA
5.64981990255604e-18,0.576509245816618,0.801,0.565,8.97417393322001e-14,"Ptprg",NA,NA
8.17946410213063e-18,0.493870369359165,0.522,0.24,1.29922607798243e-13,"B3gnt2",NA,NA
8.38119677432507e-18,0.918257391123577,0.294,0.077,1.33126929563379e-13,"Rarb","Rarb",NA
8.65139581889435e-18,0.331369297479516,0.154,0.007,1.37418771187318e-13,"Kcnb2",NA,NA
1.11490020102015e-17,0.53125722934807,0.926,0.767,1.77090747930041e-13,"Myo1d",NA,NA
1.37215531147643e-17,0.513370425748101,0.779,0.567,2.17953149674915e-13,"Jarid2",NA,NA
1.82207050370569e-17,0.493496681368444,0.629,0.349,2.89417678808612e-13,"Ppp1cb",NA,NA
1.89361355009794e-17,0.428972885239308,0.235,0.042,3.00781576297557e-13,"Ptn",NA,NA
1.95272596441415e-17,0.714281406763058,0.732,0.508,3.10170992187544e-13,"Cttnbp2",NA,NA
2.57056893610677e-17,0.332469829272007,1,1,4.083091698112e-13,"Ddx5",NA,NA
2.77987339924475e-17,0.269971342650841,0.195,0.024,4.41555090736037e-13,"Slco2b1",NA,NA
3.19571678683483e-17,0.418863347664917,0.353,0.114,5.07607654420845e-13,"Gm47101",NA,NA
3.61462615477874e-17,0.476267103294558,0.559,0.279,5.74147218425056e-13,"4930581F22Rik",NA,NA
6.22280266648998e-17,0.519605402554702,0.673,0.402,9.88429975545268e-13,"Mrpl33",NA,NA
7.38879701298453e-17,0.543217959776652,0.426,0.165,1.17363651754246e-12,"Naaladl2",NA,NA
7.76019877675456e-17,0.767237570915395,0.75,0.547,1.2326299736997e-12,"Ahcyl2",NA,NA
8.57977168192797e-17,0.380799669266116,0.357,0.117,1.36281093395744e-12,"Fam210a",NA,NA
1.11760007056414e-16,0.496438409559519,0.938,0.798,1.77519595208408e-12,"Rock2",NA,NA
1.6741027873777e-16,0.389921549310082,0.478,0.206,2.65914486747073e-12,"Iscu",NA,NA
2.03328060054991e-16,0.575228354679273,0.419,0.172,3.22966290591348e-12,"Gpam","Gpam",NA
2.51609983806371e-16,0.510369080202645,0.654,0.404,3.9965729827804e-12,"Hdac4",NA,NA
3.74033601017137e-16,0.412525372577014,0.515,0.242,5.94114971855621e-12,"Sipa1l2",NA,NA
4.52352405216916e-16,0.416500162742351,0.331,0.108,7.1851656044655e-12,"Mapk13",NA,NA
