"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
1.63611634099985e-22,-0.541236979304291,0.04,0.354,2.59880719604416e-18,"Camk2n2",NA,NA
2.04756686678218e-22,-0.971707261625104,0.096,0.415,3.25235521119682e-18,"Errfi1",NA,NA
2.25684511741793e-22,-0.830596876775679,0.044,0.352,3.58477278450664e-18,"Spty2d1",NA,NA
3.80738182960127e-22,-0.529021268259752,0.985,0.996,6.04764529813865e-18,"Cobll1",NA,NA
3.10375514252119e-21,-0.821720126108783,0.621,0.785,4.93000466838066e-17,"Rgs2",NA,NA
5.28155072438259e-21,-0.635998320358014,0.824,0.941,8.3892151706093e-17,"Magi1",NA,NA
5.48201435084263e-21,-0.670197912804417,0.544,0.791,8.70763159487844e-17,"Hoxb9","Hoxb9",NA
6.84071282802053e-21,-0.656551552599125,0.099,0.413,1.08657882560278e-16,"Lynx1",NA,NA
1.99919924573931e-20,-0.605695849745158,0.092,0.404,3.17552808193231e-16,"Zfp703",NA,NA
2.69617049265808e-20,-0.72102612648931,0.585,0.796,4.28259721053809e-16,"Coq10b",NA,NA
3.26630966881736e-20,-0.738999167536964,0.908,0.952,5.1882062779495e-16,"Clasp2",NA,NA
3.51464795217642e-20,-0.643915171975648,0.077,0.38,5.58266680723702e-16,"Acvr1c",NA,NA
5.63516312412267e-20,-0.696496126687758,0.434,0.699,8.95089310635645e-16,"Map4",NA,NA
7.4934164381209e-20,-0.608459038630858,0.915,0.971,1.19025426703112e-15,"Scarb1",NA,NA
9.95200988609221e-20,-0.513975792544053,0.033,0.31,1.58077725030689e-15,"Hunk",NA,NA
1.34704297981636e-19,-1.04705182482394,0.551,0.745,2.13964306914031e-15,"Slc25a3",NA,NA
4.41436556740736e-19,-0.534575359874383,0.081,0.374,7.01177826726986e-15,"Mpc2",NA,NA
4.48651333918021e-19,-0.685889325749757,0.107,0.406,7.12637778795384e-15,"Tiparp",NA,NA
6.70256535244487e-19,-0.371367027621867,0,0.244,1.06463548058234e-14,"Susd3",NA,NA
1.02476576003853e-18,-0.64567773368147,0.676,0.837,1.6277379332452e-14,"Trim25",NA,NA
1.19112827551149e-18,-0.694754802943915,0.29,0.574,1.89198815282245e-14,"Mamld1",NA,"Mamld1"
1.23922244161884e-18,-0.594871826781576,0.11,0.402,1.96838092626736e-14,"Grb14",NA,NA
1.3860397921628e-18,-1.1028723902027,0.379,0.642,2.20158560587139e-14,"Crem","Crem",NA
1.40118784234868e-18,-0.563371358653747,0.757,0.884,2.22564676878665e-14,"Foxp1","Foxp1",NA
1.70057055222285e-18,-0.583584579543256,0.279,0.587,2.70118626515077e-14,"Usp2",NA,NA
2.23060154225877e-18,-0.492786993678842,0.015,0.266,3.54308748972384e-14,"Cacnb4",NA,NA
2.51470226212536e-18,-0.613826968039125,0.478,0.736,3.99435307315992e-14,"Cblb",NA,NA
4.17284989037685e-18,-0.636807453734635,0.324,0.598,6.62815476587459e-14,"Gkap1",NA,NA
5.07574298691125e-18,-0.511923594415809,0.062,0.339,8.06231016040984e-14,"Dusp1",NA,NA
8.54030849161915e-18,-0.516056078262364,0.938,0.976,1.35654260080879e-13,"Rabep1",NA,NA
1.03901895868407e-17,-0.461480886225766,1,1,1.65037771397378e-13,"Malat1",NA,NA
1.7975204931063e-17,-0.520014181742105,0.901,0.925,2.85518155125005e-13,"Vegfa",NA,NA
2.51492064518435e-17,-0.50483416962949,0.099,0.382,3.99469995281082e-13,"Synj2",NA,NA
2.88377967477255e-17,-0.512378631492878,0.132,0.424,4.58059563540871e-13,"Fnbp1l",NA,NA
3.4601083235763e-17,-0.692769570262585,0.125,0.4,5.4960360611686e-13,"Isy1",NA,NA
4.07969893743073e-17,-0.464955971669048,0.143,0.437,6.48019379221497e-13,"Sik1",NA,NA
5.03712853231518e-17,-0.464476432013349,0.055,0.316,8.00097496072942e-13,"Lpin1",NA,NA
1.5642693963699e-16,-0.592384132776101,0.603,0.8,2.48468550919395e-12,"Man2a1",NA,NA
1.98388769362483e-16,-0.541777998404388,0.29,0.583,3.15120721255368e-12,"Dcaf6",NA,NA
3.43380148935923e-16,-0.807993913658631,0.118,0.389,5.45425028569821e-12,"Smarca1","Smarca1","Smarca1"
3.78576692258722e-16,-0.491479200670117,0.257,0.55,6.01331217983754e-12,"Hivep3","Hivep3",NA
8.39201967717322e-16,-0.40536127626844,0.04,0.277,1.33298840552219e-11,"Gm14858",NA,"Gm14858"
9.23688744585843e-16,-0.453579608185004,0.18,0.461,1.46718720190015e-11,"Myo7a",NA,NA
1.91087018721678e-15,-0.411739081168377,0.015,0.231,3.03522620537514e-11,"Skap1",NA,NA
2.07142836349421e-15,-0.584173864249711,0.868,0.921,3.29025681257421e-11,"Iqgap2",NA,NA
2.10666023232772e-15,-0.509556579871893,0.272,0.55,3.34621911302935e-11,"Dnm3",NA,NA
2.62132729805692e-15,-0.521839063280892,0.346,0.613,4.16371628023361e-11,"Sh3bp5",NA,NA
2.65844371923833e-15,-0.41490791284341,0.048,0.283,4.22267200363816e-11,"Tpm4",NA,NA
4.18082029014533e-15,-0.484658207355057,0.908,0.961,6.64081494886684e-11,"Fgfr2",NA,NA
6.51939366101765e-15,-0.541670937809861,0.485,0.695,1.03554048911604e-10,"Mgarp",NA,NA
1.17589762511624e-14,-0.844686342739104,0.706,0.831,1.86779578773464e-10,"Fam129a",NA,NA
1.41252014812191e-14,-0.537225032778669,0.257,0.538,2.24364700327684e-10,"B4galt5",NA,NA
1.61310721354753e-14,-0.491857971361703,0.202,0.486,2.56225949799889e-10,"Fam222a",NA,NA
1.63605158469925e-14,-0.508394782935563,0.107,0.35,2.59870433713629e-10,"Etnk2",NA,NA
1.9490644185977e-14,-0.519177449007914,0.581,0.804,3.09589392250059e-10,"9530026P05Rik",NA,NA
2.21479923355661e-14,-0.542999998282381,0.107,0.354,3.51798710258131e-10,"Emd",NA,"Emd"
3.70343920012836e-14,-0.511923594415809,0.349,0.596,5.88254282548389e-10,"Rdx",NA,NA
5.11016688978382e-14,-0.424276594597944,0.574,0.881,8.11698908773261e-10,"Meg3",NA,NA
5.38495653554992e-14,-0.563847728654536,0.504,0.699,8.55346496106749e-10,"Mapkapk2",NA,NA
5.86711526618805e-14,-0.611490293332923,0.695,0.822,9.31932588881309e-10,"Tspan5",NA,NA
5.9808371966978e-14,-0.493237590623115,0.283,0.536,9.49996180323478e-10,"Pde5a",NA,NA
7.07061759853694e-14,-0.53340332182626,0.507,0.701,1.12309689935161e-09,"Zmiz1","Zmiz1",NA
1.70711828685924e-13,-0.574585560282596,0.625,0.776,2.71158668684721e-09,"Ifrd1",NA,NA
1.97331289785532e-13,-0.556721208404466,0.401,0.639,3.13441020695339e-09,"Zc3h12c",NA,NA
2.49235641317245e-13,-0.482443716205763,0.129,0.363,3.95885892668312e-09,"Nmrk1",NA,NA
2.77792254108679e-13,-0.384373544695298,0.004,0.182,4.41245216426225e-09,"Nt5e",NA,NA
3.21610031038759e-13,-0.325537506945095,0.015,0.202,5.10845373301965e-09,"Egr1","Egr1",NA
3.28442867283242e-13,-0.576644172220515,0.327,0.582,5.21698650392701e-09,"Eda",NA,"Eda"
4.36700845995876e-13,-0.466151671381076,0.07,0.286,6.93655623779849e-09,"Id3",NA,NA
4.67266851235652e-13,-0.600691451622061,0.162,0.398,7.4220666650271e-09,"Rbfox1",NA,NA
4.77016020873584e-13,-0.323424194730967,0.022,0.213,7.576922475556e-09,"Pdgfrl",NA,NA
1.35775005948495e-12,-0.493483245292961,0.978,0.961,2.15665019448589e-08,"Tgfbr3",NA,NA
1.50910285344806e-12,-0.447238267552477,0.408,0.642,2.3970589724169e-08,"Zbtb38","Zbtb38",NA
1.94902835188292e-12,-0.324440221589192,0.026,0.211,3.09583663413083e-08,"Slc38a11",NA,NA
2.52905363323663e-12,-0.451663069598335,0.268,0.521,4.01714879103306e-08,"Dgke",NA,NA
2.85795951869529e-12,-0.32027657603649,0.055,0.259,4.53958289949559e-08,"Atp8a1",NA,NA
3.11318531048491e-12,-0.548833362395867,0.496,0.664,4.94498354717422e-08,"Pim1",NA,NA
3.13649106676653e-12,-0.59952221233943,0.449,0.648,4.98200241045195e-08,"Samd12",NA,NA
3.57339620603974e-12,-0.290433600986854,0.048,0.25,5.67598253367353e-08,"Psat1",NA,NA
4.44329481180936e-12,-0.572490279828659,0.29,0.527,7.05772947907799e-08,"Mgll",NA,NA
4.65638092682325e-12,-0.256401313501347,0,0.158,7.39619546416605e-08,"Acan",NA,NA
5.09802598798296e-12,-0.397243715305216,0.338,0.587,8.09770447931213e-08,"Gm13483",NA,NA
5.73600638969052e-12,-0.427502597111872,0.728,0.868,9.11107254938443e-08,"Prkn",NA,NA
6.0443351550224e-12,-0.525607178256841,0.761,0.861,9.60082196023757e-08,"Klhl29",NA,NA
6.47979032800893e-12,-0.443201042715233,0.272,0.497,1.02924989570094e-07,"Pde8a",NA,NA
6.74167104426116e-12,-0.485442283375092,0.801,0.857,1.07084702867044e-07,"Adk",NA,NA
9.30167896634219e-12,-0.317201201440804,0.022,0.196,1.47747868701379e-07,"Htra3",NA,NA
9.6809717172886e-12,-0.326157988858305,1,0.993,1.53772554757412e-07,"Star",NA,NA
3.14431535225735e-11,-0.446603636202808,0.765,0.868,4.99443050552558e-07,"Mir99ahg",NA,NA
3.78671480205294e-11,-0.343856539194079,0.062,0.253,6.01481779158089e-07,"Prss35",NA,NA
4.61469038022951e-11,-0.470960082161195,0.265,0.473,7.32997419995656e-07,"Sppl2a",NA,NA
4.68056818946477e-11,-0.432389121026431,0.915,0.932,7.43461451214584e-07,"Cpeb4",NA,NA
4.78351111632152e-11,-0.438010087543739,0.816,0.886,7.5981290571651e-07,"Acly",NA,NA
6.01601189631435e-11,-0.452842042214519,0.342,0.554,9.55583329610572e-07,"Colec12",NA,NA
6.24918200603589e-11,-0.376522468307889,0.191,0.415,9.92620069838741e-07,"Irf2bp2",NA,NA
7.00899720126314e-11,-0.287770715214924,0.055,0.239,1.11330911544864e-06,"Cbfa2t3",NA,NA
7.1777139061182e-11,-0.302998346571851,0.103,0.308,1.14010807684781e-06,"Acacb",NA,NA
