"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
6.04949039890507e-15,0.477814015662961,0.26,0.041,9.60901054962081e-11,"Cdh6",NA,NA
1.47838651670835e-14,0.499144020588211,0.966,0.885,2.34826914313954e-10,"Rere",NA,NA
1.89600050132405e-14,0.520981874819334,0.479,0.169,3.01160719630313e-10,"Elmo1",NA,NA
2.06181483377838e-14,0.576691307405622,1,0.983,3.27498668197358e-10,"Mbnl1",NA,NA
2.11083676350842e-14,0.577565403185702,0.678,0.356,3.35285311515678e-10,"Stx17",NA,NA
2.21698938780181e-14,0.611328376915588,0.623,0.305,3.5214659435844e-10,"Klhl14",NA,NA
3.55661878374835e-14,0.635334434318712,0.719,0.465,5.64933327610588e-10,"Kdm6a",NA,"Kdm6a"
3.98139268107464e-14,0.28058366542857,0.212,0.024,6.32404413461895e-10,"Lypd6",NA,NA
4.88186890969572e-14,0.57468289465258,0.404,0.126,7.75436057616068e-10,"Oca2",NA,NA
5.03372472908431e-14,0.262737070390235,0.151,0.005,7.99556835967752e-10,"Cadps2",NA,NA
5.04290008294131e-14,0.80545189755862,0.815,0.585,8.01014249174397e-10,"Fam126a",NA,NA
5.40713136172317e-14,0.411357383644836,0.301,0.064,8.58868745496108e-10,"Sox6","Sox6",NA
5.68383072388866e-14,0.62401294723001,0.801,0.504,9.02819672182475e-10,"Pakap",NA,NA
8.61898534429456e-14,0.357483142536455,0.308,0.069,1.36903963208775e-09,"Gas6",NA,NA
8.98635340152705e-14,0.571514608838327,0.527,0.227,1.42739237429856e-09,"B3gnt2",NA,NA
1.16786225544827e-13,0.585565581029526,0.795,0.484,1.85503240655403e-09,"Polk",NA,NA
1.39552409204051e-13,0.304170485746186,0.205,0.024,2.21665046779715e-09,"Slco2b1",NA,NA
1.41082877486097e-13,0.429059385378295,0.432,0.146,2.24096042598916e-09,"Casp12",NA,NA
2.49819550357709e-13,0.581429453572027,0.658,0.337,3.96813373788184e-09,"Atp2b3",NA,"Atp2b3"
3.82741583005983e-13,0.443559740705043,1,0.995,6.07946730446703e-09,"Meis2","Meis2",NA
5.11695472962542e-13,0.398991350440724,0.26,0.05,8.12777089253702e-09,"Pclo",NA,NA
5.22674965829801e-13,0.701860457661773,0.521,0.239,8.30216915724056e-09,"Tmem178b",NA,NA
5.40185665817381e-13,0.538499636077364,0.596,0.296,8.58030911584327e-09,"Trim35",NA,NA
5.53989743374208e-13,0.589461612702101,0.527,0.234,8.79957308375592e-09,"Snap91",NA,NA
9.80012333206269e-13,0.467343911217261,0.541,0.236,1.55665159006484e-08,"Knop1",NA,NA
1.11192399621173e-12,0.592993119734723,0.89,0.673,1.76618007558271e-08,"Oxr1",NA,NA
1.33723839507344e-12,0.668040378457785,0.637,0.384,2.12406946673465e-08,"Grb10",NA,NA
1.50176303717717e-12,0.351870805720692,0.26,0.053,2.38540040825222e-08,"Gm3587",NA,NA
1.5129158404004e-12,0.561524537775841,0.822,0.549,2.403115520892e-08,"Ppp2r2a",NA,NA
1.65407378533951e-12,0.259314304749446,0.144,0.007,2.62733080063329e-08,"Me3",NA,NA
1.96656872141449e-12,0.342133794355406,0.26,0.053,3.12369775709477e-08,"Sytl5",NA,"Sytl5"
3.26590998313015e-12,0.881083698613293,0.253,0.055,5.18757141720393e-08,"Rarb","Rarb",NA
4.29907955184497e-12,0.41989574970502,0.514,0.22,6.82865796015055e-08,"Iscu",NA,NA
5.52954804001779e-12,0.379174548480173,0.363,0.115,8.78313410676425e-08,"Fam210a",NA,NA
5.58287819489555e-12,0.504391656148012,0.945,0.764,8.86784372477209e-08,"Myo1d",NA,NA
5.7861350817534e-12,0.625300170506538,0.979,0.893,9.19069696385709e-08,"Robo1",NA,NA
5.99573353719476e-12,0.500844229248258,0.89,0.661,9.52362315048016e-08,"Col4a3bp",NA,NA
6.49602457837846e-12,0.353639664429709,1,1,1.03182854402964e-07,"Ddx5",NA,NA
6.78384052977006e-12,0.496734328572657,0.603,0.301,1.07754522974868e-07,"Deptor",NA,NA
7.21584440583079e-12,0.560728053612091,0.493,0.22,1.14616472542216e-07,"Tnfrsf19",NA,NA
8.89222323902782e-12,0.525782861083156,0.938,0.773,1.41244073928718e-07,"Mob4",NA,NA
1.15076345457578e-11,0.525483267054275,0.651,0.363,1.82787267124817e-07,"Cyth3",NA,NA
1.15754052028431e-11,0.456764360226295,1,0.974,1.8386373624196e-07,"Cyp21a1",NA,NA
1.44492456886316e-11,0.544987337830124,0.918,0.776,2.29511818518224e-07,"Rock2",NA,NA
1.81226406167002e-11,0.365132058588745,0.274,0.064,2.87860023555666e-07,"Ccdc85a",NA,NA
1.8830480442807e-11,0.450903439083194,0.315,0.091,2.99103351353546e-07,"Cd44",NA,NA
2.19571530763374e-11,0.536194968765841,0.527,0.251,3.48767419464544e-07,"Wnt4",NA,NA
2.71671976530216e-11,0.290812102891167,0.199,0.031,4.31523767520595e-07,"Man1a",NA,NA
3.59910312833884e-11,0.514029114177568,0.795,0.568,5.71681540905341e-07,"Thrb","Thrb",NA
4.45303076363014e-11,0.516616682257932,0.884,0.754,7.07319406495012e-07,"Fads2",NA,NA
4.8249878307857e-11,0.474995669545154,0.438,0.181,7.66401067042e-07,"Slc25a17",NA,NA
5.58959824059219e-11,0.284407837941953,0.233,0.048,8.87851784535664e-07,"Net1",NA,NA
5.61977670393091e-11,0.382989053102732,1,0.979,8.92645331652385e-07,"Dlgap1",NA,NA
7.14001742654547e-11,0.483014024620314,0.63,0.351,1.13412036803248e-06,"Ppp1cb",NA,NA
7.94598475553541e-11,0.487310142503481,0.856,0.666,1.26214021856924e-06,"Pam",NA,NA
8.2572338656619e-11,0.468814048954079,0.507,0.239,1.31157902722174e-06,"Ampd2",NA,NA
9.31542802561135e-11,0.406910108110539,0.397,0.146,1.47966258758811e-06,"Arrdc3",NA,NA
1.26308033102543e-10,0.428205233672527,0.575,0.296,2.0062767978008e-06,"Catspere2",NA,NA
1.47365794844167e-10,0.591600949512856,0.541,0.294,2.34075828530475e-06,"Mpped2",NA,NA
1.51271683076952e-10,0.405989352529403,0.404,0.158,2.4027994139943e-06,"Spcs2",NA,NA
1.57690739590386e-10,0.395251959136362,0.623,0.325,2.50475970765369e-06,"Paip1",NA,NA
1.81562562154249e-10,0.437799123712381,0.589,0.325,2.8839397372581e-06,"Smad2","Smad2",NA
1.81795150417254e-10,0.339989569474185,0.295,0.086,2.88763416922765e-06,"Fam49a",NA,NA
1.99786313512871e-10,0.51756721040657,0.801,0.561,3.17340580383844e-06,"Ptprg",NA,NA
2.05930159697002e-10,0.399742832404214,0.993,0.962,3.27099465662719e-06,"Gm42418",NA,NA
2.18000330114485e-10,0.405504657399398,0.363,0.134,3.46271724353848e-06,"Asap2",NA,NA
2.20456140444295e-10,0.355759492342311,0.479,0.208,3.50172533481718e-06,"Tmem205",NA,NA
2.59649475108839e-10,0.51396827305828,0.856,0.668,4.1242722626288e-06,"Zeb2","Zeb2",NA
2.83963674657594e-10,0.437343828148629,0.911,0.697,4.51047900826122e-06,"Aopep",NA,NA
3.02699651751732e-10,0.477913152927449,0.767,0.57,4.80808126842452e-06,"Jarid2",NA,NA
3.29353888827708e-10,0.457528594138313,0.568,0.296,5.23145717013931e-06,"Aifm2",NA,NA
3.51444419937466e-10,0.452884358435926,0.651,0.377,5.5823431662867e-06,"Mrpl33",NA,NA
5.88120461126835e-10,0.301813354357173,0.253,0.067,9.34170540453865e-06,"Gm21887",NA,NA
6.3760345223274e-10,0.538297571446622,0.801,0.604,1.01276932352648e-05,"Sptlc2",NA,NA
7.07694355957111e-10,0.310508143463652,0.226,0.053,1.12410171500228e-05,"Agxt2",NA,NA
7.19101178089059e-10,0.26390492428194,0.192,0.036,1.14222031127666e-05,"Rnd3",NA,NA
7.60457881499481e-10,0.438029085464024,0.377,0.143,1.20791129897378e-05,"Naaladl2",NA,NA
1.0723841340577e-09,0.274286205800288,0.205,0.043,1.70337495853725e-05,"Tmem150c",NA,NA
1.20092263715952e-09,0.911021557388448,0.623,0.391,1.90754551686418e-05,"Caln1",NA,NA
1.29018364634792e-09,0.37980581185864,0.329,0.117,2.04932770385904e-05,"Gm47101",NA,NA
1.31634512145228e-09,0.477260497390016,0.664,0.437,2.09088259091481e-05,"Zfp445","Zfp445",NA
1.45620789811743e-09,0.470213264077869,0.733,0.504,2.31304062536972e-05,"Zdhhc20",NA,NA
1.58670319151191e-09,0.467707081776986,0.651,0.415,2.52031934939751e-05,"Hdac4",NA,NA
1.6078310542965e-09,0.264288995859367,0.26,0.072,2.55387884664457e-05,"Heca",NA,NA
2.71473405026315e-09,0.264460775944215,0.219,0.053,4.31208356543798e-05,"Il23r",NA,NA
3.39472296738703e-09,0.38720006505014,0.486,0.241,5.39217796139756e-05,"Reep5",NA,NA
3.73919744554957e-09,0.326603829652483,0.329,0.119,5.93934122251093e-05,"Hspa12a",NA,NA
3.77672914258958e-09,0.460486081169265,0.829,0.589,5.99895657008928e-05,"Ppm1e",NA,NA
4.86734429837956e-09,0.405170429425961,0.925,0.893,7.7312896835461e-05,"Ogt",NA,"Ogt"
6.54162447814359e-09,0.465575576253816,0.89,0.771,0.000103907163210833,"Kcnq1ot1",NA,NA
7.61393165855144e-09,0.347263300218576,0.315,0.115,0.000120939690464431,"Gli3","Gli3",NA
9.08997458862202e-09,0.279141691254664,0.308,0.107,0.000144385156365672,"Lmo4",NA,NA
1.08401586126647e-08,0.303994836504977,0.205,0.05,0.000172185079403566,"Epb41l3",NA,NA
1.19917751917364e-08,0.251463435415342,0.212,0.053,0.000190477357145541,"Cited2",NA,NA
1.27378497399552e-08,0.432543910151751,0.479,0.243,0.000202328005269449,"St6gal1",NA,NA
1.48398779183081e-08,0.326201684690746,0.329,0.124,0.000235716620854405,"Setbp1","Setbp1",NA
1.65265658927925e-08,0.301715554469606,0.281,0.095,0.000262507972641116,"Snhg9",NA,NA
1.79917548487069e-08,0.420631349486866,0.397,0.191,0.00028578103401686,"Retreg1",NA,NA
1.81707077357644e-08,0.414592530227357,0.801,0.556,0.000288623521674882,"Slc38a9",NA,NA
1.82742504212226e-08,0.48179260924535,0.678,0.427,0.0002902681936907,"Phldb2",NA,NA
1.89087650395842e-08,0.291055780797479,0.233,0.067,0.000300346823888755,"Adamts3",NA,NA
1.99876724955465e-08,0.340409629177513,0.301,0.11,0.00031748418991926,"Rapgef4os1",NA,NA
2.78404392198342e-08,0.27884754962143,0.295,0.105,0.000442217536567846,"Cmbl",NA,NA
3.40931140014548e-08,0.381819127147709,0.699,0.461,0.000541535022799109,"Rnf216",NA,NA
3.62830623640408e-08,0.292261833510876,0.24,0.072,0.000576320162590424,"Itga1",NA,NA
4.1994441248207e-08,0.498045063542175,0.582,0.356,0.00066703970478652,"Pde8b",NA,NA
4.32903323416834e-08,0.346952475044286,0.596,0.356,0.000687623638915299,"Hspe1",NA,NA
4.35527180009403e-08,0.266740587443546,0.253,0.081,0.000691791372726936,"Lrrc75a",NA,NA
5.15834449673766e-08,0.409088994748437,0.575,0.351,0.00081935143986181,"Taco1",NA,NA
5.51666768722584e-08,0.504574118297722,0.582,0.365,0.000876267495438953,"Tpk1",NA,NA
5.63634593439427e-08,0.264126043914665,0.281,0.098,0.000895277188219187,"Sdc3",NA,NA
6.51538010636416e-08,0.428535626054739,0.514,0.298,0.00103490297609488,"Cdkl5",NA,"Cdkl5"
7.79844511990452e-08,0.411357383644836,0.603,0.389,0.00123870502284563,"Slc6a6",NA,NA
1.00972437612721e-07,0.382929693507781,0.425,0.222,0.00160384619904047,"Riok2",NA,NA
1.06930307448705e-07,0.372590034926663,0.623,0.396,0.00169848100351523,"Hspd1",NA,NA
1.31752395305102e-07,0.39783364404647,0.644,0.42,0.00209275504702624,"Trio",NA,NA
1.45353289798333e-07,0.266516747710711,0.281,0.103,0.00230879165515672,"Apoe",NA,NA
1.49409398827647e-07,0.263045336625219,0.233,0.074,0.00237321889097835,"Prdx6",NA,NA
1.73429397992861e-07,0.346484143587198,0.486,0.272,0.00275475255771861,"4930581F22Rik",NA,NA
1.75964234887061e-07,0.352404556838768,0.438,0.227,0.00279501590694608,"Aig1",NA,NA
1.87303210961943e-07,0.38500420530036,0.712,0.492,0.00297512420291951,"Ptbp2",NA,NA
1.96096847723179e-07,0.311704953273144,0.397,0.191,0.00311480232923497,"Znrf2",NA,NA
2.22297595151744e-07,0.356595056918452,0.418,0.215,0.0035309750013903,"Pofut1",NA,NA
2.25628581794966e-07,0.45402345232821,0.685,0.492,0.00358388439323124,"Agtr1a",NA,NA
2.3154780115883e-07,0.295729799343646,0.356,0.158,0.00367790527360686,"Zfp608",NA,NA
2.9961491226703e-07,0.414570258681822,0.616,0.411,0.0047590832664495,"Mical3",NA,NA
3.10836734326758e-07,0.26944310782337,0.377,0.174,0.00493733068804622,"Prdx3",NA,NA
3.35569848657783e-07,0.434370767357911,0.568,0.391,0.00533019147608022,"Large1",NA,NA
3.67415905706546e-07,0.312264390379963,0.329,0.141,0.00583603424624278,"Arhgap29",NA,NA
3.94236172844433e-07,0.288390410074935,1,0.983,0.00626204736946097,"Pbx1","Pbx1",NA
4.29073358156187e-07,0.33610653191105,0.5,0.279,0.00681540122095287,"Rims4",NA,NA
4.39455460974241e-07,0.384777491221023,0.801,0.649,0.00698031054211484,"Prrc2c",NA,NA
5.18177056666168e-07,0.385931914655482,0.795,0.625,0.00823072436808541,"Hipk2",NA,NA
5.40689349634399e-07,0.437565866631697,0.726,0.52,0.00858830962959279,"Mob3b",NA,NA
6.89836938895991e-07,0.395656871443051,0.596,0.391,0.0109573699374239,"Asap1",NA,NA
7.16742763177933e-07,0.321859232805734,0.493,0.282,0.0113847420503183,"Med12l",NA,NA
8.3432482606957e-07,0.325687218462989,0.438,0.232,0.0132524155372891,"9630028H03Rik",NA,NA
8.78703597810548e-07,0.329049767012966,0.973,0.914,0.0139573279476227,"Igf1r",NA,NA
9.24391082455332e-07,0.353381926323266,0.952,0.842,0.0146830279537205,"Ralgapa1",NA,NA
9.63636538226112e-07,0.295844076744069,0.425,0.222,0.0153064027731836,"Galk2",NA,NA
9.80263889476273e-07,0.351452728789271,0.836,0.621,0.0155705116204411,"Dip2c",NA,NA
9.82105197297827e-07,0.331355619993267,0.644,0.437,0.0155997589538787,"Zkscan3","Zkscan3",NA
1.0133265263461e-06,0.328133729096902,0.877,0.737,0.0160956785444814,"Dlg1",NA,NA
1.11405265275824e-06,0.335688471953818,0.692,0.47,0.0176956123364118,"Spata13",NA,NA
1.14121376703454e-06,0.382499921027903,0.432,0.227,0.0181270394755766,"Efna5",NA,NA
1.24539077426773e-06,0.546516966926472,0.541,0.341,0.0197817870584686,"Hao2",NA,NA
1.3413442993647e-06,0.323042497207425,0.219,0.074,0.0213059128511088,"Sphkap",NA,NA
1.34937536869904e-06,0.368532195690208,0.658,0.47,0.0214334783564155,"Stk3",NA,NA
1.36041537415994e-06,0.310979434001687,0.616,0.399,0.0216088378031564,"Fndc3a",NA,NA
1.58868139695905e-06,0.291214638492698,0.384,0.191,0.0252346153092975,"Mdfic",NA,NA
1.59442269635605e-06,0.305644211016837,0.274,0.112,0.0253258101089195,"Lef1","Lef1",NA
1.69846761422554e-06,0.273692580824728,0.473,0.258,0.0269784595843585,"St3gal4",NA,NA
1.837441770489e-06,0.373369335447619,0.726,0.535,0.0291859250824473,"Arhgap26",NA,NA
1.86398008956144e-06,0.297603669337331,0.329,0.155,0.0296074597425939,"Cd47",NA,NA
1.87839705171759e-06,0.299478086120091,0.425,0.224,0.0298364587694823,"Atp7a",NA,"Atp7a"
1.92138176146312e-06,0.3264330864082,0.945,0.807,0.0305192278990802,"Rerg",NA,NA
2.05177185641531e-06,0.310764167428989,0.521,0.315,0.0325903441673007,"Atl3",NA,NA
2.05904623531314e-06,0.426249851791471,0.685,0.554,0.032705890401714,"Fubp1","Fubp1",NA
2.09385925420005e-06,0.305162107406372,0.39,0.205,0.0332588603937136,"Rnf8",NA,NA
2.1276769498075e-06,0.301536737533223,0.329,0.153,0.0337960206707423,"Pak6",NA,NA
2.19265147897645e-06,0.270020301286115,0.541,0.32,0.0348280760920619,"Smarca2",NA,NA
2.33710375390789e-06,0.364177795110463,0.918,0.776,0.0371225560270729,"Ar","Ar","Ar"
2.51932671501746e-06,0.353487699631784,0.507,0.317,0.0400169855413373,"Txlng",NA,"Txlng"
2.70558632876979e-06,0.347530362110249,0.377,0.2,0.0429755332461793,"Sat1",NA,"Sat1"
2.77058258209463e-06,0.384011596331759,0.438,0.255,0.0440079337339911,"Hmgn3","Hmgn3",NA
3.01211839731011e-06,0.399250455154224,0.575,0.399,0.0478444886228737,"Hnrnpr",NA,NA
