"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
9.78906055076117e-07,0.548304030142308,0.762,0.468,0.015548943778829,"Deptor",NA,NA
9.93518439671728e-07,0.344648171387446,0.175,0,0.0157810468957457,"Frzb",NA,NA
1.02923584710098e-06,0.61218396945618,0.667,0.421,0.016348382195352,"Slc38a9",NA,NA
1.07300833086437e-06,0.442844194816863,0.532,0.23,0.0170436643274496,"Zfp654","Zfp654",NA
1.10984565977113e-06,0.545884978738466,0.73,0.468,0.0176287884598046,"Ppm1e",NA,NA
1.18558246999323e-06,0.434800754100274,0.333,0.079,0.0188317919533725,"March3",NA,NA
1.20066213465027e-06,0.557481764299049,0.468,0.198,0.0190713173467848,"Cdkl5",NA,"Cdkl5"
1.23437111128748e-06,0.455157807747765,0.96,0.881,0.0196067507316904,"Lpp",NA,NA
1.23669087357309e-06,0.400537929583729,0.437,0.159,0.019643597835835,"Iscu",NA,NA
1.28799569785937e-06,0.488886529166109,0.754,0.437,0.0204585236647983,"Cebpb","Cebpb",NA
1.33802393044662e-06,0.403124177735343,0.444,0.159,0.0212531721112141,"9630028H03Rik",NA,NA
1.79625527954072e-06,0.437877475636955,0.349,0.103,0.0285317188602247,"Gm12216",NA,NA
1.83507654184421e-06,0.481011536682248,0.627,0.381,0.0291483557906534,"Kif13b",NA,NA
1.93596979280091e-06,0.375144772155331,0.54,0.238,0.0307509441888496,"Crebzf","Crebzf",NA
1.95417890088144e-06,0.470629825242161,0.349,0.111,0.0310401776616007,"Retreg1",NA,NA
1.98819191799301e-06,0.395541323653047,0.429,0.159,0.031580440425401,"Cd47",NA,NA
2.18240473390513e-06,0.443918619265973,0.31,0.079,0.0346653167933491,"Sirpa",NA,NA
2.2682722320132e-06,0.355480654598389,0.302,0.071,0.0360292361332977,"Shld1",NA,NA
2.29175085135714e-06,0.31315788525963,0.262,0.048,0.0364021705229569,"Shmt1",NA,NA
2.38452952222818e-06,0.440128480241674,0.571,0.294,0.0378758669310724,"Atl3",NA,NA
2.39212047773584e-06,0.471006311424071,0.452,0.175,0.0379964416683561,"Dock4",NA,NA
2.52605931537198e-06,0.421351273211046,0.556,0.278,0.0401239261653685,"Gpc4",NA,"Gpc4"
2.85061981044204e-06,0.417195607446253,0.556,0.286,0.0452792450690613,"Aldh2",NA,NA
3.07157991768389e-06,0.382333334206138,0.397,0.143,0.0487889754124909,"Hmgn3","Hmgn3",NA
3.13692052538803e-06,0.45052121222204,0.81,0.611,0.0498268456252635,"Ankrd11",NA,NA
