"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
2.61205274844179e-10,-0.182478051785397,0.025,0.114,4.14898458562493e-06,"Ass1",NA,NA
2.66675408442844e-10,-0.169747570001812,0.03,0.122,4.23587218770613e-06,"Nup62cl",NA,"Nup62cl"
2.7304078536216e-10,0.295117581400483,0.645,0.505,4.33697983469255e-06,"Zdhhc20",NA,NA
2.82274710451835e-10,0.264209693802271,0.493,0.343,4.48365150081695e-06,"Hspe1",NA,NA
2.85852436240856e-10,0.270501193729698,0.701,0.564,4.54048009724976e-06,"Fubp1","Fubp1",NA
2.87864006222849e-10,-0.281267203856301,0.36,0.516,4.57243187484374e-06,"Appl1",NA,NA
2.98871730958505e-10,0.274169274490294,0.309,0.174,4.74727857454489e-06,"Mtss1",NA,NA
3.0476525324728e-10,0.260163531088443,0.426,0.276,4.8408912825798e-06,"Catspere2",NA,NA
3.31614247011975e-10,0.246555334069892,0.455,0.301,5.26736069953821e-06,"Atl3",NA,NA
3.32760965194257e-10,0.232385175151567,0.381,0.234,5.28557517114557e-06,"Gm11266",NA,NA
3.48677862269956e-10,0.232187855338545,0.371,0.225,5.53839916429599e-06,"Hmgn3","Hmgn3",NA
3.60516321322178e-10,-0.2248146702003,0.102,0.227,5.72644124788148e-06,"Siah2",NA,NA
3.82601404990737e-10,0.259522498525893,0.568,0.41,6.07724071687286e-06,"Asap1",NA,NA
3.92600598710948e-10,-0.240399258844479,0.058,0.164,6.23606790992469e-06,"Ndrg1",NA,NA
3.95494576187267e-10,0.326931091904253,0.276,0.147,6.28203584815856e-06,"Naaladl2",NA,NA
4.31588540103935e-10,0.224522747538357,0.696,0.525,6.8553523710109e-06,"Ptbp2",NA,NA
4.4307296952458e-10,0.325141996172537,0.81,0.711,7.03777104792843e-06,"Fbxl7",NA,NA
4.49752544272015e-10,-0.224497034222872,0.132,0.266,7.14386941321668e-06,"Atp8a1",NA,NA
4.609389760072e-10,0.198616739608979,0.21,0.094,7.32155469489837e-06,"9630014M24Rik",NA,NA
4.67362729122565e-10,-0.25013480866173,0.785,0.872,7.42358958938283e-06,"Herc4",NA,NA
4.7039424826448e-10,0.812273814829853,0.893,0.927,7.47174223943299e-06,"Frmd5",NA,NA
